686.000000,240.000000,25.000000,26.000000
692.250000,240.750000,25.000000,26.250000
698.500000,241.500000,25.000000,26.500000
704.750000,242.250000,25.000000,26.750000
711.000000,243.000000,25.000000,27.000000
715.500000,243.750000,25.250000,27.250000
720.000000,244.500000,25.500000,27.500000
724.500000,245.250000,25.750000,27.750000
729.000000,246.000000,26.000000,28.000000
731.625000,245.875000,26.250000,28.375000
734.250000,245.750000,26.500000,28.750000
736.875000,245.625000,26.750000,29.125000
739.500000,245.500000,27.000000,29.500000
742.125000,245.375000,27.250000,29.875000
744.750000,245.250000,27.500000,30.250000
747.375000,245.125000,27.750000,30.625000
750.000000,245.000000,28.000000,31.000000
749.500000,245.500000,28.500000,31.500000
749.000000,246.000000,29.000000,32.000000
749.333313,246.000000,28.333334,32.333332
749.666687,246.000000,27.666666,32.666668
750.000000,246.000000,27.000000,33.000000
747.250000,246.000000,27.250000,33.000000
744.500000,246.000000,27.500000,33.000000
741.750000,246.000000,27.750000,33.000000
739.000000,246.000000,28.000000,33.000000
736.000000,245.500000,28.250000,33.000000
733.000000,245.000000,28.500000,33.000000
730.000000,244.500000,28.750000,33.000000
727.000000,244.000000,29.000000,33.000000
722.250000,243.750000,29.250000,33.000000
717.500000,243.500000,29.500000,33.000000
712.750000,243.250000,29.750000,33.000000
708.000000,243.000000,30.000000,33.000000
701.400024,242.800003,30.400000,33.200001
694.799988,242.600006,30.799999,33.400002
688.200012,242.399994,31.200001,33.599998
681.599976,242.199997,31.600000,33.799999
675.000000,242.000000,32.000000,34.000000
668.500000,240.500000,32.500000,34.500000
662.000000,239.000000,33.000000,35.000000
651.500000,238.000000,33.500000,36.000000
641.000000,237.000000,34.000000,37.000000
648.250000,236.500000,34.000000,37.500000
655.500000,236.000000,34.000000,38.000000
662.750000,235.500000,34.000000,38.500000
670.000000,235.000000,34.000000,39.000000
675.200012,236.199997,33.000000,37.599998
680.400024,237.399994,32.000000,36.200001
685.599976,238.600006,31.000000,34.799999
690.799988,239.800003,30.000000,33.400002
696.000000,241.000000,29.000000,32.000000
699.666687,241.000000,29.333334,32.666668
703.333313,241.000000,29.666666,33.333332
707.000000,241.000000,30.000000,34.000000
709.000000,241.000000,30.333334,35.000000
711.000000,241.000000,30.666666,36.000000
713.000000,241.000000,31.000000,37.000000
715.000000,238.000000,32.000000,38.000000
716.000000,238.800003,31.600000,37.400002
717.000000,239.600006,31.200001,36.799999
718.000000,240.399994,30.799999,36.200001
719.000000,241.199997,30.400000,35.599998
720.000000,242.000000,30.000000,35.000000
720.200012,242.199997,30.200001,35.000000
720.400024,242.399994,30.400000,35.000000
720.599976,242.600006,30.600000,35.000000
720.799988,242.800003,30.799999,35.000000
721.000000,243.000000,31.000000,35.000000
718.000000,242.000000,32.000000,36.000000
716.250000,241.750000,31.875000,35.750000
714.500000,241.500000,31.750000,35.500000
712.750000,241.250000,31.625000,35.250000
711.000000,241.000000,31.500000,35.000000
709.250000,240.750000,31.375000,34.750000
707.500000,240.500000,31.250000,34.500000
705.750000,240.250000,31.125000,34.250000
704.000000,240.000000,31.000000,34.000000
700.750000,239.500000,31.000000,33.750000
697.500000,239.000000,31.000000,33.500000
694.250000,238.500000,31.000000,33.250000
691.000000,238.000000,31.000000,33.000000
687.250000,238.750000,31.000000,32.750000
683.500000,239.500000,31.000000,32.500000
679.750000,240.250000,31.000000,32.250000
676.000000,241.000000,31.000000,32.000000
670.428589,240.000000,31.285715,32.000000
664.857117,239.000000,31.571428,32.000000
659.285706,238.000000,31.857143,32.000000
653.714294,237.000000,32.142857,32.000000
648.142883,236.000000,32.428570,32.000000
642.571411,235.000000,32.714287,32.000000
637.000000,234.000000,33.000000,32.000000
639.875000,234.000000,32.750000,31.875000
642.750000,234.000000,32.500000,31.750000
645.625000,234.000000,32.250000,31.625000
648.500000,234.000000,32.000000,31.500000
651.375000,234.000000,31.750000,31.375000
654.250000,234.000000,31.500000,31.250000
657.125000,234.000000,31.250000,31.125000
660.000000,234.000000,31.000000,31.000000
661.583313,234.333328,30.750000,30.916666
663.166687,234.666672,30.500000,30.833334
664.750000,235.000000,30.250000,30.750000
666.333313,235.333328,30.000000,30.666666
667.916687,235.666672,29.750000,30.583334
669.500000,236.000000,29.500000,30.500000
671.083313,236.333328,29.250000,30.416666
672.666687,236.666672,29.000000,30.333334
674.250000,237.000000,28.750000,30.250000
675.833313,237.333328,28.500000,30.166666
677.416687,237.666672,28.250000,30.083334
679.000000,238.000000,28.000000,30.000000
681.000000,240.000000,28.000000,30.000000
683.500000,237.500000,28.500000,30.500000
686.000000,235.000000,29.000000,31.000000
685.666687,235.166672,29.500000,31.333334
685.333313,235.333328,30.000000,31.666666
685.000000,235.500000,30.500000,32.000000
684.666687,235.666672,31.000000,32.333332
684.333313,235.833328,31.500000,32.666668
684.000000,236.000000,32.000000,33.000000
684.000000,234.000000,33.000000,33.500000
684.000000,232.000000,34.000000,34.000000
684.615356,232.000000,33.615383,33.923077
685.230774,232.000000,33.230770,33.846153
685.846130,232.000000,32.846153,33.769230
686.461548,232.000000,32.461540,33.692307
687.076904,232.000000,32.076923,33.615383
687.692322,232.000000,31.692308,33.538460
688.307678,232.000000,31.307692,33.461540
688.923096,232.000000,30.923077,33.384617
689.538452,232.000000,30.538462,33.307693
690.153870,232.000000,30.153847,33.230770
690.769226,232.000000,29.769230,33.153847
691.384644,232.000000,29.384615,33.076923
692.000000,232.000000,29.000000,33.000000
691.937500,231.875000,29.250000,33.218750
691.875000,231.750000,29.500000,33.437500
691.812500,231.625000,29.750000,33.656250
691.750000,231.500000,30.000000,33.875000
691.687500,231.375000,30.250000,34.093750
691.625000,231.250000,30.500000,34.312500
691.562500,231.125000,30.750000,34.531250
691.500000,231.000000,31.000000,34.750000
691.437500,230.875000,31.250000,34.968750
691.375000,230.750000,31.500000,35.187500
691.312500,230.625000,31.750000,35.406250
691.250000,230.500000,32.000000,35.625000
691.187500,230.375000,32.250000,35.843750
691.125000,230.250000,32.500000,36.062500
691.062500,230.125000,32.750000,36.281250
691.000000,230.000000,33.000000,36.500000
690.937500,229.875000,33.250000,36.718750
690.875000,229.750000,33.500000,36.937500
690.812500,229.625000,33.750000,37.156250
690.750000,229.500000,34.000000,37.375000
690.687500,229.375000,34.250000,37.593750
690.625000,229.250000,34.500000,37.812500
690.562500,229.125000,34.750000,38.031250
690.500000,229.000000,35.000000,38.250000
690.437500,228.875000,35.250000,38.468750
690.375000,228.750000,35.500000,38.687500
690.312500,228.625000,35.750000,38.906250
690.250000,228.500000,36.000000,39.125000
690.187500,228.375000,36.250000,39.343750
690.125000,228.250000,36.500000,39.562500
690.062500,228.125000,36.750000,39.781250
690.000000,228.000000,37.000000,40.000000
689.909119,228.363632,36.636364,39.454544
689.818176,228.727280,36.272728,38.909092
689.727295,229.090912,35.909092,38.363636
689.636353,229.454544,35.545456,37.818180
689.545471,229.818176,35.181820,37.272728
689.454529,230.181824,34.818180,36.727272
689.363647,230.545456,34.454544,36.181820
689.272705,230.909088,34.090908,35.636364
689.181824,231.272720,33.727272,35.090908
689.090881,231.636368,33.363636,34.545456
689.000000,232.000000,33.000000,34.000000
687.000000,232.363632,32.636364,33.818180
685.000000,232.727280,32.272728,33.636364
683.000000,233.090912,31.909090,33.454544
681.000000,233.454544,31.545454,33.272728
679.000000,233.818176,31.181818,33.090908
677.000000,234.181824,30.818182,32.909092
675.000000,234.545456,30.454546,32.727272
673.000000,234.909088,30.090908,32.545456
671.000000,235.272720,29.727272,32.363636
669.000000,235.636368,29.363636,32.181816
667.000000,236.000000,29.000000,32.000000
665.250000,236.500000,28.750000,31.250000
663.500000,237.000000,28.500000,30.500000
661.750000,237.500000,28.250000,29.750000
660.000000,238.000000,28.000000,29.000000
